,timestamp,publish,media_size,location,user_id
70121,1171181,0,24452,"(77.02, 38.53)",22
70122,1171181,1,44740,"(6.12, 106.5)",22
70123,1171202,0,156866,"(34.2, 58.3)",117
70124,1171204,0,77478,"(35.42, 139.0)",117
70125,1171253,0,55638,"(77.02, 38.53)",117
70126,1171275,0,372161,"(40.02, 32.54)",117
70127,1171284,0,506504,"(77.02, 38.53)",83
70128,1171291,0,29879,"(28.36, 77.12)",83
70129,1171301,0,39669,"(77.02, 38.53)",83
70130,1171314,0,40443,"(28.36, 77.12)",83
70131,1171315,0,11941,"(23.38, 102.33)",83
70132,1171343,0,1185204,"(77.02, 38.53)",117
70133,1171432,0,143579,"(77.02, 38.53)",117
70134,1171466,0,45142,"(77.02, 38.53)",22
70135,1171958,0,139210,"(48.51, 2.2)",22
70136,1172058,0,88455,"(14.37, 121.0)",22
70137,1172382,0,150452,"(35.42, 139.0)",0
70138,1172414,0,74938,"(77.02, 38.53)",0
70139,1172617,0,105204,"(40.02, 32.54)",0
70140,1172619,0,45559,"(49.13, 123.06)",0
70141,1172882,0,162842,"(51.3, 0.07)",0
70142,1172884,0,62328,"(37.35, 127.03)",0
70143,1172960,0,90062,"(28.36, 77.12)",0
70144,1173017,0,85355,"(47.56, 15.47)",0
70145,1173038,0,87204,"(51.3, 0.07)",0
70146,1173058,0,49353,"(30.0, 31.17)",0
70147,1173058,0,20304,"(35.42, 139.0)",0
70148,1173063,1,61872,"(47.56, 15.47)",0
70149,1173066,0,44340,"(77.02, 38.53)",0
70150,1173080,0,66366,"(48.51, 2.2)",81
70151,1173104,0,25573,"(77.02, 38.53)",81
70152,1173687,0,90665,"(23.38, 102.33)",0
70153,1173694,1,56592,"(14.37, 121.0)",0
70154,1173979,0,161415,"(6.12, 106.5)",0
70155,1174024,0,56665,"(77.02, 38.53)",0
70156,1174193,1,94731,"(35.42, 139.0)",22
70157,1174331,0,91554,"(21.3, 39.1)",22
70158,1174339,0,94899,"(40.02, 32.54)",22
70159,1174395,0,42774,"(77.02, 38.53)",22
70160,1174429,0,152466,"(51.3, 0.07)",22
70161,1174956,1,124321,"(21.3, 39.1)",22
70162,1174960,0,442903,"(3.08, 101.42)",22
70163,1175043,0,46310,"(77.02, 38.53)",22
70164,1175513,0,98591,"(3.08, 101.42)",0
70165,1175751,0,17922,"(35.42, 139.0)",0
70166,1176021,0,51182,"(23.38, 102.33)",0
70167,1176024,0,160187,"(37.35, 127.03)",0
70168,1176024,0,20933,"(48.51, 2.2)",0
70169,1176124,0,142753,"(35.42, 139.0)",0
70170,1176662,0,38892,"(41.18, 2.06)",22
70171,1176662,0,58243,"(77.02, 38.53)",22
70172,1176680,1,69598,"(77.02, 38.53)",22
70173,1176762,0,9578,"(6.15, 75.36)",0
70174,1176777,0,120840,"(28.36, 77.12)",22
70175,1176785,0,104111,"(23.38, 102.33)",22
70176,1176869,0,11821,"(51.3, 0.07)",0
70177,1176881,0,58951,"(35.42, 139.0)",0
70178,1176937,0,61709,"(40.02, 32.54)",22
70179,1177077,0,112041,"(35.42, 139.0)",22
70180,1177088,0,214204,"(77.02, 38.53)",22
70181,1177273,0,113717,"(77.02, 38.53)",0
70182,1177359,0,75311,"(77.02, 38.53)",0
70183,1177393,1,88457,"(40.02, 32.54)",0
70184,1177407,0,139663,"(35.42, 139.0)",0
70185,1177535,0,37977,"(77.02, 38.53)",0
70186,1177538,0,196423,"(21.3, 39.1)",83
70187,1177551,0,32471,"(14.37, 121.0)",83
70188,1177585,0,43984,"(48.51, 2.2)",83
70189,1177597,0,222696,"(51.3, 0.07)",83
70190,1177606,0,42354,"(14.37, 121.0)",83
70191,1177611,1,59516,"(35.42, 139.0)",83
70192,1177614,0,44886,"(40.02, 32.54)",83
70193,1177615,0,118852,"(6.12, 106.5)",83
70194,1178375,0,157298,"(77.02, 38.53)",22
70195,1178403,0,235214,"(77.02, 38.53)",22
70196,1178429,0,66666,"(35.42, 139.0)",22
70197,1178508,0,64382,"(28.36, 77.12)",0
70198,1178675,0,140877,"(3.08, 101.42)",0
70199,1178682,0,64505,"(35.42, 139.0)",0
70200,1178735,0,68780,"(14.37, 121.0)",117
70201,1178745,0,83131,"(41.18, 2.06)",117
70202,1178883,0,114835,"(51.3, 0.07)",117
70203,1179070,0,96688,"(35.42, 139.0)",17
70204,1180801,0,80107,"(77.02, 38.53)",0
70205,1180805,1,249964,"(6.12, 106.5)",0
70206,1182294,1,32703,"(51.3, 0.07)",17
70207,1182675,0,156775,"(77.02, 38.53)",23
70208,1182761,0,458582,"(37.35, 127.03)",22
70209,1182782,0,15875,"(14.37, 121.0)",22
70210,1183091,0,58906,"(6.12, 106.5)",17
70211,1183346,0,14433,"(77.02, 38.53)",17
70212,1183350,0,121270,"(37.35, 127.03)",17
70213,1184044,0,49227,"(6.15, 75.36)",23
70214,1184063,0,107876,"(41.18, 2.06)",23
70215,1184520,0,80079,"(28.36, 77.12)",23
70216,1184528,0,21391,"(30.0, 31.17)",83
70217,1184536,0,26072,"(14.37, 121.0)",83
70218,1184580,0,220384,"(28.36, 77.12)",83
70219,1184621,0,802,"(35.42, 139.0)",23
70220,1184682,0,28002,"(35.42, 139.0)",83
70221,1184714,0,59603,"(77.02, 38.53)",23
70222,1184764,1,70424,"(77.02, 38.53)",23
70223,1184791,0,43782,"(77.02, 38.53)",83
70224,1184832,0,275685,"(37.35, 127.03)",83
70225,1184832,0,71235,"(51.3, 0.07)",23
70226,1184970,0,29006,"(6.12, 106.5)",83
70227,1185077,0,332250,"(23.38, 102.33)",83
70228,1185127,0,30590,"(77.02, 38.53)",19
70229,1185127,0,11995,"(34.2, 58.3)",19
70230,1185160,0,31972,"(23.38, 102.33)",19
70231,1185227,0,73709,"(35.42, 139.0)",19
70232,1185611,0,41406,"(77.02, 38.53)",19
70233,1187705,0,95259,"(51.3, 0.07)",19
70234,1188160,0,40057,"(35.42, 139.0)",19
70235,1188160,0,97160,"(51.3, 0.07)",19
70236,1188194,0,59479,"(35.42, 139.0)",19
70237,1188211,1,110822,"(47.56, 15.47)",19
70238,1188524,0,123538,"(49.13, 123.06)",19
70239,1188705,0,135228,"(77.02, 38.53)",19
70240,1188707,0,103926,"(77.02, 38.53)",19
70241,1189023,0,141151,"(48.51, 2.2)",117
70242,1189023,0,99073,"(35.42, 139.0)",117
70243,1189038,0,126972,"(6.12, 106.5)",117
70244,1189803,0,64303,"(77.02, 38.53)",81
70245,1189829,1,85292,"(77.02, 38.53)",81
70246,1190011,0,60153,"(49.13, 123.06)",19
70247,1190029,0,43886,"(77.02, 38.53)",19
70248,1190034,0,174935,"(6.12, 106.5)",19
70249,1190180,0,40535,"(51.3, 0.07)",19
70250,1190253,0,77968,"(6.12, 106.5)",81
70251,1190400,0,170723,"(47.56, 15.47)",81
70252,1190948,0,71069,"(77.02, 38.53)",81
70253,1190950,0,113296,"(35.42, 139.0)",81
70254,1191041,0,80319,"(77.02, 38.53)",81
70255,1191272,0,79398,"(77.02, 38.53)",19
70256,1191418,0,133458,"(35.42, 139.0)",19
70257,1191425,0,15327,"(35.42, 139.0)",19
70258,1191441,0,252696,"(47.56, 15.47)",19
70259,1191588,0,65868,"(13.5, 100.29)",83
70260,1191615,1,91582,"(35.42, 139.0)",83
70261,1191616,0,53096,"(14.37, 121.0)",83
70262,1191773,0,34224,"(14.37, 121.0)",83
70263,1191819,0,94946,"(21.3, 39.1)",83
70264,1192044,0,177904,"(23.38, 102.33)",83
70265,1192055,0,135126,"(77.02, 38.53)",83
70266,1192057,1,14923,"(77.02, 38.53)",83
70267,1192071,0,33510,"(77.02, 38.53)",83
70268,1192072,0,225999,"(13.5, 100.29)",83
70269,1193149,0,65425,"(23.38, 102.33)",19
70270,1193476,0,33526,"(28.36, 77.12)",81
70271,1193615,0,128874,"(35.42, 139.0)",81
70272,1193821,0,112851,"(28.36, 77.12)",19
70273,1193860,0,56004,"(35.42, 139.0)",23
70274,1193870,0,90685,"(77.02, 38.53)",23
70275,1193946,0,133151,"(40.02, 32.54)",23
70276,1193954,0,213501,"(48.08, 11.35)",23
70277,1194016,0,5312,"(77.02, 38.53)",23
70278,1194035,0,110723,"(37.35, 127.03)",19
70279,1194037,0,27792,"(41.18, 2.06)",19
70280,1194045,0,161137,"(21.3, 39.1)",19
70281,1194094,0,109076,"(77.02, 38.53)",23
70282,1194276,0,170798,"(35.42, 139.0)",81
70283,1194287,0,50203,"(3.08, 101.42)",19
70284,1194292,0,243566,"(28.36, 77.12)",23
70285,1194293,0,112874,"(51.3, 0.07)",19
70286,1194297,0,665364,"(40.02, 32.54)",23
70287,1194300,0,160455,"(13.5, 100.29)",23
70288,1194300,0,20209,"(77.02, 38.53)",23
70289,1194303,0,53014,"(77.02, 38.53)",19
70290,1194303,0,254882,"(51.3, 0.07)",23
70291,1194305,0,55069,"(47.56, 15.47)",23
70292,1194305,0,79659,"(35.42, 139.0)",23
70293,1194335,0,55466,"(21.3, 39.1)",23
70294,1194388,0,35226,"(23.38, 102.33)",23
70295,1194458,1,119702,"(28.36, 77.12)",23
70296,1194502,0,36972,"(49.13, 123.06)",83
70297,1194515,0,134195,"(21.3, 39.1)",83
70298,1194549,0,202625,"(35.42, 139.0)",19
70299,1194555,0,60675,"(35.42, 139.0)",83
70300,1194687,0,13078,"(28.36, 77.12)",83
70301,1194701,0,81148,"(21.3, 39.1)",83
70302,1194813,0,11131,"(77.02, 38.53)",83
70303,1194819,0,281895,"(48.51, 2.2)",83
70304,1194859,0,34070,"(49.13, 123.06)",19
70305,1194969,0,244992,"(77.02, 38.53)",83
70306,1195202,0,129600,"(6.12, 106.5)",19
70307,1195224,0,77375,"(37.35, 127.03)",23
70308,1195297,0,111528,"(6.12, 106.5)",23
70309,1195378,0,170870,"(35.42, 139.0)",23
70310,1195712,0,376217,"(40.02, 32.54)",23
70311,1195858,0,54589,"(35.42, 139.0)",23
70312,1195862,0,22559,"(47.56, 15.47)",23
70313,1195913,0,163493,"(35.42, 139.0)",19
70314,1195918,0,144156,"(77.02, 38.53)",23
70315,1195939,0,143923,"(21.3, 39.1)",23
70316,1195992,0,234656,"(77.02, 38.53)",23
70317,1196023,0,36885,"(6.12, 106.5)",19
70318,1196068,0,80351,"(35.42, 139.0)",117
70319,1196105,0,97659,"(77.02, 38.53)",19
70320,1196113,0,164884,"(77.02, 38.53)",117
70321,1196116,0,23389,"(77.02, 38.53)",117
70322,1196118,0,5593,"(47.56, 15.47)",117
70323,1196120,0,71505,"(21.3, 39.1)",19
70324,1196121,1,84662,"(21.3, 39.1)",19
70325,1196126,0,178604,"(28.36, 77.12)",117
70326,1196129,0,93580,"(47.56, 15.47)",117
70327,1196138,0,64730,"(77.02, 38.53)",19
70328,1196152,0,30215,"(47.56, 15.47)",117
70329,1196178,0,44811,"(77.02, 38.53)",117
70330,1196225,0,29169,"(23.38, 102.33)",81
70331,1196341,0,11749,"(77.02, 38.53)",117
70332,1196416,0,22353,"(51.3, 0.07)",117
70333,1196423,0,19459,"(35.42, 139.0)",117
70334,1196521,0,24912,"(77.02, 38.53)",117
70335,1196614,0,33097,"(47.56, 15.47)",19
70336,1196645,0,179631,"(35.42, 139.0)",117
70337,1197066,0,217270,"(48.08, 11.35)",117
70338,1197089,1,93637,"(14.37, 121.0)",117
70339,1197124,0,8204,"(35.42, 139.0)",23
70340,1197134,0,79986,"(40.02, 32.54)",23
70341,1197250,0,77675,"(48.08, 11.35)",81
70342,1197255,0,50294,"(23.38, 102.33)",23
70343,1197273,0,37821,"(35.42, 139.0)",117
70344,1197276,1,32254,"(28.36, 77.12)",117
70345,1197371,0,45172,"(6.12, 106.5)",23
70346,1197566,0,9456,"(37.35, 127.03)",117
70347,1197573,0,32376,"(35.42, 139.0)",81
70348,1197668,0,83113,"(35.42, 139.0)",81
70349,1197710,1,154670,"(77.02, 38.53)",81
70350,1197792,1,74235,"(40.02, 32.54)",117
70351,1197847,0,28686,"(35.42, 139.0)",81
70352,1197916,0,128047,"(6.12, 106.5)",23
70353,1198039,0,100888,"(47.56, 15.47)",81
70354,1198148,0,177244,"(77.02, 38.53)",117
70355,1198162,0,50813,"(6.12, 106.5)",117
70356,1198199,0,213805,"(51.3, 0.07)",81
70357,1198227,0,77414,"(47.56, 15.47)",81
70358,1198270,0,47416,"(41.18, 2.06)",117
70359,1198291,0,24320,"(28.36, 77.12)",117
70360,1198306,0,155823,"(30.0, 31.17)",117
70361,1198511,1,90509,"(14.37, 121.0)",81
70362,1198598,0,65883,"(28.36, 77.12)",117
70363,1198700,0,26312,"(41.18, 2.06)",117
70364,1198706,1,91965,"(28.36, 77.12)",117
70365,1198724,0,140000,"(23.38, 102.33)",117
70366,1198880,0,37610,"(77.02, 38.53)",117
70367,1198970,0,114560,"(40.02, 32.54)",81
70368,1199107,0,88921,"(77.02, 38.53)",81
70369,1199165,0,45977,"(47.56, 15.47)",81
70370,1199174,0,66504,"(35.42, 139.0)",81
70371,1199174,0,861489,"(35.42, 139.0)",81
70372,1199372,0,28348,"(6.12, 106.5)",83
70373,1199429,0,158819,"(77.02, 38.53)",83
70374,1199431,0,74020,"(23.38, 102.33)",83
70375,1199536,1,63515,"(35.42, 139.0)",81
70376,1199964,0,82688,"(30.0, 31.17)",83
70377,1200097,0,36831,"(47.56, 15.47)",81
70378,1200205,0,61894,"(35.42, 139.0)",23
70379,1200252,0,21654,"(23.38, 102.33)",23
70380,1200349,0,113196,"(28.36, 77.12)",23
70381,1200535,0,54773,"(77.02, 38.53)",81
70382,1200697,0,150724,"(35.42, 139.0)",23
70383,1200698,1,77834,"(40.02, 32.54)",23
70384,1200810,0,139684,"(77.02, 38.53)",23
70385,1201150,0,19953,"(13.5, 100.29)",19
70386,1201155,0,37708,"(77.02, 38.53)",23
70387,1201185,0,25863,"(77.02, 38.53)",19
70388,1201283,0,67952,"(77.02, 38.53)",19
70389,1201324,0,47468,"(3.08, 101.42)",19
70390,1201878,0,56757,"(41.18, 2.06)",81
70391,1201954,0,301832,"(35.42, 139.0)",19
70392,1202080,0,186587,"(48.51, 2.2)",19
70393,1202368,0,36169,"(35.42, 139.0)",19
70394,1202392,0,27213,"(49.13, 123.06)",23
70395,1202444,0,92970,"(6.12, 106.5)",23
70396,1202451,0,159358,"(23.38, 102.33)",23
70397,1202473,0,293438,"(6.12, 106.5)",117
70398,1202495,0,65087,"(35.42, 139.0)",117
70399,1202509,0,10209,"(51.3, 0.07)",117
70400,1202560,0,94349,"(35.42, 139.0)",117
70401,1202563,0,49941,"(77.02, 38.53)",117
70402,1202579,1,140398,"(6.15, 75.36)",117
70403,1202588,0,46697,"(77.02, 38.53)",23
70404,1202602,0,26162,"(21.3, 39.1)",117
70405,1202658,0,82132,"(47.56, 15.47)",23
70406,1202709,0,32962,"(77.02, 38.53)",117
70407,1202711,0,6692,"(35.42, 139.0)",117
70408,1202720,0,30100,"(48.51, 2.2)",117
70409,1202800,0,214600,"(47.56, 15.47)",117
70410,1202846,0,26953,"(77.02, 38.53)",117
70411,1202854,0,276096,"(77.02, 38.53)",117
70412,1202881,0,202172,"(28.36, 77.12)",117
70413,1202906,0,147591,"(77.02, 38.53)",0
70414,1202921,0,73329,"(28.36, 77.12)",0
70415,1202936,0,22229,"(40.02, 32.54)",0
70416,1202998,0,92420,"(48.51, 2.2)",0
70417,1203516,0,43809,"(23.38, 102.33)",117
70418,1203519,0,123475,"(48.51, 2.2)",117
70419,1203640,0,149730,"(77.02, 38.53)",0
70420,1203649,1,21401,"(77.02, 38.53)",0
70421,1203660,0,323179,"(35.42, 139.0)",0
70422,1203669,0,50289,"(40.02, 32.54)",0
70423,1203669,0,57968,"(30.0, 31.17)",0
70424,1203676,0,74585,"(51.3, 0.07)",0
70425,1203697,0,12813,"(77.02, 38.53)",0
70426,1203703,0,1387473,"(35.42, 139.0)",0
70427,1203755,0,44306,"(77.02, 38.53)",0
70428,1203816,0,28861,"(14.37, 121.0)",23
70429,1203901,0,170626,"(6.12, 106.5)",81
70430,1203971,0,22918,"(77.02, 38.53)",0
70431,1204119,0,63217,"(77.02, 38.53)",83
70432,1204126,0,35281,"(14.37, 121.0)",81
70433,1204137,0,200492,"(28.36, 77.12)",83
70434,1204177,0,117850,"(35.42, 139.0)",81
70435,1204293,0,51756,"(77.02, 38.53)",83
70436,1204296,0,23350,"(13.5, 100.29)",83
70437,1204324,0,40491,"(35.42, 139.0)",81
70438,1204338,0,79812,"(48.51, 2.2)",81
70439,1204347,0,93983,"(35.42, 139.0)",81
70440,1204395,0,109667,"(23.38, 102.33)",83
70441,1204405,0,75068,"(48.51, 2.2)",83
70442,1204476,0,49382,"(35.42, 139.0)",81
70443,1204523,0,59805,"(30.0, 31.17)",81
70444,1204524,0,132048,"(47.56, 15.47)",81
70445,1204656,0,122800,"(35.42, 139.0)",81
70446,1204767,0,136181,"(77.02, 38.53)",19
70447,1204792,0,73945,"(13.5, 100.29)",19
70448,1204807,0,70962,"(3.08, 101.42)",81
70449,1204812,0,136106,"(77.02, 38.53)",83
70450,1205142,0,201000,"(13.5, 100.29)",81
70451,1205227,0,36880,"(21.3, 39.1)",81
70452,1205292,0,149511,"(28.36, 77.12)",81
70453,1205308,0,38759,"(35.42, 139.0)",81
70454,1205364,0,93255,"(28.36, 77.12)",19
70455,1205376,1,186135,"(13.5, 100.29)",19
70456,1205463,0,75075,"(48.08, 11.35)",19
70457,1205463,0,48467,"(77.02, 38.53)",19
70458,1205611,0,56220,"(40.02, 32.54)",19
70459,1205708,0,32553,"(40.02, 32.54)",23
70460,1205869,0,215319,"(77.02, 38.53)",83
70461,1205869,1,138072,"(3.08, 101.42)",83
70462,1205937,0,36321,"(30.0, 31.17)",83
70463,1206009,0,308893,"(35.42, 139.0)",17
70464,1206080,0,26382,"(47.56, 15.47)",23
70465,1206101,0,350381,"(47.56, 15.47)",23
70466,1206121,0,13642,"(35.42, 139.0)",17
70467,1206177,0,23255,"(77.02, 38.53)",17
70468,1206424,0,29854,"(35.42, 139.0)",23
70469,1206439,0,34035,"(40.02, 32.54)",23
70470,1206546,1,93601,"(35.42, 139.0)",17
70471,1206549,0,7637,"(28.36, 77.12)",17
70472,1206599,0,39937,"(47.56, 15.47)",23
70473,1206599,0,60919,"(47.56, 15.47)",23
70474,1206602,0,113170,"(47.56, 15.47)",17
70475,1206613,0,91434,"(49.13, 123.06)",17
70476,1206713,0,17356,"(40.02, 32.54)",17
70477,1206716,0,14266,"(37.35, 127.03)",17
70478,1206762,0,1113,"(6.12, 106.5)",17
70479,1206762,0,122981,"(6.12, 106.5)",17
70480,1206764,0,134096,"(47.56, 15.47)",17
70481,1206770,0,96982,"(35.42, 139.0)",17
70482,1206777,0,43393,"(77.02, 38.53)",17
70483,1206778,0,81211,"(13.5, 100.29)",17
70484,1206791,0,92424,"(28.36, 77.12)",17
70485,1206792,0,16202,"(28.36, 77.12)",17
70486,1206794,0,11798,"(28.36, 77.12)",17
70487,1206798,0,27274,"(77.02, 38.53)",17
70488,1207021,0,45452,"(40.02, 32.54)",19
70489,1207066,0,82722,"(77.02, 38.53)",19
70490,1207202,0,114262,"(77.02, 38.53)",19
70491,1207363,0,64288,"(14.37, 121.0)",83
70492,1207918,0,33244,"(77.02, 38.53)",83
70493,1207990,0,91280,"(35.42, 139.0)",19
70494,1208051,0,18009,"(47.56, 15.47)",83
70495,1208062,0,113149,"(77.02, 38.53)",83
70496,1208138,0,31381,"(23.38, 102.33)",19
70497,1208270,0,29684,"(21.3, 39.1)",19
70498,1208298,0,31819,"(14.37, 121.0)",19
70499,1208309,0,70470,"(23.38, 102.33)",19
70500,1208357,0,122725,"(28.36, 77.12)",83
70501,1208475,1,66686,"(35.42, 139.0)",19
70502,1208476,0,137761,"(49.13, 123.06)",19
70503,1208479,0,102741,"(77.02, 38.53)",19
70504,1208480,0,12591,"(47.56, 15.47)",19
70505,1208713,0,53050,"(35.42, 139.0)",83
70506,1208964,0,26120,"(40.02, 32.54)",83
70507,1208971,0,28889,"(77.02, 38.53)",83
70508,1208979,0,99887,"(41.18, 2.06)",83
70509,1209310,0,76599,"(47.56, 15.47)",83
70510,1209666,0,47075,"(77.02, 38.53)",17
70511,1209689,0,55466,"(28.36, 77.12)",23
70512,1209735,0,100220,"(37.35, 127.03)",17
70513,1209737,0,34266,"(35.42, 139.0)",17
70514,1209739,0,24935,"(14.37, 121.0)",17
70515,1209944,0,111112,"(51.3, 0.07)",17
70516,1209946,0,107702,"(35.42, 139.0)",17
70517,1209956,0,40860,"(21.3, 39.1)",17
70518,1210041,0,89953,"(48.08, 11.35)",17
70519,1210493,0,61296,"(77.02, 38.53)",19
70520,1210493,0,284792,"(35.42, 139.0)",19
70521,1210590,0,173354,"(14.37, 121.0)",19
70522,1210597,0,48653,"(6.12, 106.5)",117
70523,1210602,0,106865,"(77.02, 38.53)",117
70524,1211109,0,84717,"(21.3, 39.1)",17
70525,1211389,0,23503,"(77.02, 38.53)",23
70526,1211396,0,45312,"(6.12, 106.5)",23
70527,1211448,0,90561,"(77.02, 38.53)",23
70528,1211526,0,58225,"(14.37, 121.0)",83
70529,1211535,0,45931,"(34.2, 58.3)",23
70530,1211615,0,57615,"(51.3, 0.07)",23
70531,1211679,0,177433,"(51.3, 0.07)",23
70532,1211863,0,29549,"(77.02, 38.53)",23
70533,1211877,0,27160,"(35.42, 139.0)",23
70534,1211994,0,145826,"(77.02, 38.53)",17
70535,1212022,1,81160,"(77.02, 38.53)",17
70536,1212023,0,52617,"(23.38, 102.33)",17
70537,1212050,0,102565,"(35.42, 139.0)",17
70538,1212235,0,44056,"(13.5, 100.29)",81
70539,1212235,0,254011,"(37.35, 127.03)",83
70540,1212236,0,59934,"(23.38, 102.33)",81
70541,1212238,0,34610,"(28.36, 77.12)",81
70542,1212447,0,34079,"(77.02, 38.53)",17
70543,1212447,0,79717,"(77.02, 38.53)",17
70544,1212890,0,92070,"(23.38, 102.33)",17
70545,1212892,0,97661,"(48.51, 2.2)",17
70546,1213307,0,101066,"(6.12, 106.5)",23
70547,1213309,0,145815,"(51.3, 0.07)",23
70548,1213309,0,13751,"(28.36, 77.12)",23
70549,1213432,0,105625,"(77.02, 38.53)",23
70550,1213478,0,78578,"(40.02, 32.54)",23
70551,1213482,0,73733,"(28.36, 77.12)",23
70552,1213504,0,19675,"(47.56, 15.47)",23
70553,1213735,0,13779,"(23.38, 102.33)",17
70554,1213788,0,101907,"(47.56, 15.47)",117
70555,1213839,0,15897,"(21.3, 39.1)",23
70556,1213844,0,188896,"(35.42, 139.0)",17
70557,1213854,0,102005,"(51.3, 0.07)",23
70558,1213862,0,86262,"(40.02, 32.54)",117
70559,1213988,0,143105,"(28.36, 77.12)",23
70560,1213989,0,85362,"(41.18, 2.06)",23
70561,1214008,0,116371,"(6.12, 106.5)",23
70562,1214019,0,397067,"(34.2, 58.3)",23
70563,1214025,0,107127,"(35.42, 139.0)",17
70564,1214049,0,23305,"(23.38, 102.33)",23
70565,1214052,0,36451,"(14.37, 121.0)",17
70566,1214204,0,103698,"(35.42, 139.0)",23
70567,1214204,0,31791,"(35.42, 139.0)",23
70568,1214375,0,57235,"(47.56, 15.47)",83
70569,1215014,0,52550,"(77.02, 38.53)",117
70570,1215094,0,134759,"(35.42, 139.0)",117
70571,1216510,0,87119,"(77.02, 38.53)",117
70572,1216532,0,7833,"(48.51, 2.2)",117
70573,1216576,0,169064,"(35.42, 139.0)",117
70574,1216592,0,38326,"(51.3, 0.07)",117
70575,1216593,0,28454,"(77.02, 38.53)",117
70576,1216663,0,221258,"(40.02, 32.54)",117
70577,1220390,0,59824,"(77.02, 38.53)",23
70578,1220409,0,305072,"(3.08, 101.42)",23
70579,1220415,0,256102,"(47.56, 15.47)",23
70580,1220429,0,146318,"(47.56, 15.47)",23
70581,1220437,0,27379,"(13.5, 100.29)",23
70582,1220437,0,54440,"(47.56, 15.47)",23
70583,1220585,0,12233,"(77.02, 38.53)",23
70584,1220663,0,68083,"(37.35, 127.03)",23
70585,1220688,0,17116,"(35.42, 139.0)",23
70586,1220916,1,51610,"(23.38, 102.33)",23
70587,1220918,0,22396,"(49.13, 123.06)",23
70588,1220956,0,163422,"(6.12, 106.5)",23
70589,1220956,0,49442,"(6.12, 106.5)",23
70590,1220959,0,49707,"(6.12, 106.5)",23
70591,1220964,0,55966,"(6.15, 75.36)",23
70592,1220980,0,41771,"(6.12, 106.5)",23
70593,1221020,0,8397,"(77.02, 38.53)",23
70594,1221480,0,114272,"(21.3, 39.1)",23
70595,1221527,0,133192,"(34.2, 58.3)",23
70596,1221553,0,28109,"(41.18, 2.06)",23
70597,1222031,0,76583,"(6.15, 75.36)",17
70598,1222049,0,94986,"(77.02, 38.53)",17
70599,1222081,0,26763,"(35.42, 139.0)",17
70600,1222312,0,86090,"(35.42, 139.0)",23
70601,1222422,0,421209,"(49.13, 123.06)",23
70602,1222424,0,48061,"(6.12, 106.5)",23
70603,1222429,0,47531,"(48.51, 2.2)",23
70604,1222519,0,75762,"(51.3, 0.07)",23
70605,1222523,0,28465,"(47.56, 15.47)",23
70606,1222551,0,17101,"(40.02, 32.54)",23
70607,1222782,0,49135,"(47.56, 15.47)",117
70608,1222902,0,141655,"(37.35, 127.03)",17
70609,1222943,0,26118,"(47.56, 15.47)",117
70610,1223035,0,110994,"(48.51, 2.2)",17
70611,1223045,0,86762,"(23.38, 102.33)",17
70612,1223056,0,15351,"(35.42, 139.0)",17
70613,1223110,0,65289,"(77.02, 38.53)",81
70614,1223345,0,36926,"(35.42, 139.0)",17
70615,1223383,0,70457,"(28.36, 77.12)",17
70616,1223438,0,184326,"(77.02, 38.53)",23
70617,1223472,0,50410,"(77.02, 38.53)",23
70618,1223476,0,173515,"(14.37, 121.0)",23
70619,1223481,0,63877,"(6.12, 106.5)",23
70620,1223501,0,42038,"(14.37, 121.0)",23
70621,1223515,0,154231,"(77.02, 38.53)",23
70622,1223598,0,27929,"(21.3, 39.1)",17
70623,1223607,0,64607,"(49.13, 123.06)",17
70624,1223607,1,14763,"(6.15, 75.36)",81
70625,1223607,0,29360,"(77.02, 38.53)",17
70626,1223618,0,48621,"(49.13, 123.06)",17
70627,1223640,0,54256,"(34.2, 58.3)",17
70628,1223687,0,4793,"(47.56, 15.47)",117
70629,1223712,0,109749,"(28.36, 77.12)",117
70630,1223738,0,3334,"(28.36, 77.12)",81
70631,1223796,0,177881,"(13.5, 100.29)",117
70632,1223872,0,115565,"(77.02, 38.53)",81
70633,1224102,0,79723,"(47.56, 15.47)",117
70634,1224103,0,143815,"(40.02, 32.54)",117
70635,1224149,0,87640,"(30.0, 31.17)",117
70636,1224186,0,61585,"(6.12, 106.5)",23
70637,1224225,0,99315,"(35.42, 139.0)",23
70638,1224235,0,124632,"(23.38, 102.33)",23
70639,1224238,0,52432,"(13.5, 100.29)",17
70640,1224262,0,197839,"(48.08, 11.35)",17
70641,1224284,1,27829,"(77.02, 38.53)",17
70642,1224284,1,58494,"(41.18, 2.06)",17
70643,1224291,0,44388,"(35.42, 139.0)",117
70644,1224312,0,88727,"(35.42, 139.0)",17
70645,1224379,0,97138,"(6.12, 106.5)",17
70646,1224465,0,23695,"(37.35, 127.03)",17
70647,1224468,0,34215,"(77.02, 38.53)",17
70648,1224491,0,51545,"(14.37, 121.0)",17
70649,1224546,0,165576,"(6.12, 106.5)",17
70650,1224557,0,28162,"(51.3, 0.07)",17
70651,1224603,0,294947,"(28.36, 77.12)",81
70652,1224690,0,96192,"(77.02, 38.53)",117
70653,1224759,0,34082,"(35.42, 139.0)",117
70654,1224792,0,44477,"(35.42, 139.0)",117
70655,1224801,0,53234,"(47.56, 15.47)",117
70656,1224881,0,95582,"(51.3, 0.07)",117
70657,1225356,0,54372,"(28.36, 77.12)",17
